CSUSHPINSA,FPCPITOTLZGUSA,CSCICP03USM665S,MSACSR,EMVELECTGOVRN,USSTHPI,ROWFDNA027N,Year,Average AQI,State,Price,Quarter,Prev_Year_Median_Price
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,TX,135.4,2,132.65
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,TX,135.72,3,132.65
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,TX,136.21,4,132.65
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,UT,204.78,1,192.86
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,UT,207.19,2,192.86
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,UT,210.72,3,192.86
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,UT,214.52,4,192.86
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,VA,201.27,1,197.22500000000002
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,VA,200.69,2,197.22500000000002
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,VA,199.87,3,197.22500000000002
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,VA,201.53,4,197.22500000000002
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,VT,225.59,1,220.345
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,VT,222.08,2,220.345
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,VT,220.81,3,220.345
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,VT,220.88,4,220.345
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WA,221.88,1,216.54
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WA,222.12,2,216.54
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WA,223.31,3,216.54
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WA,225.2,4,216.54
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WI,188.18,1,183.17000000000002
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WI,189.97,2,183.17000000000002
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WI,192.18,3,183.17000000000002
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WI,194.38,4,183.17000000000002
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WV,133.15,1,129.76999999999998
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WV,133.85,2,129.76999999999998
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WV,134.27,3,129.76999999999998
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WV,134.37,4,129.76999999999998
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WY,131.95,1,126.845
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WY,132.94,2,126.845
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WY,134.15,3,126.845
82.80866667,2.9312042,100.912458,5.625,0.702999167,194.62,745619,1996,33.79724409,WY,134.23,4,126.845
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AK,158.31,1,156.25
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AK,159.67,2,156.25
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AK,160.9,3,156.25
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AK,163.0,4,156.25
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AL,188.02,1,183.57999999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AL,189.23,2,183.57999999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AL,192.17,3,183.57999999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AL,194.66,4,183.57999999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AR,164.7,1,161.61
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AR,166.21,2,161.61
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AR,167.1,3,161.61
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AR,169.34,4,161.61
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AZ,171.55,1,167.49
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AZ,172.44,2,167.49
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AZ,175.46,3,167.49
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,AZ,178.12,4,167.49
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CA,202.62,1,201.33499999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CA,204.66,2,201.33499999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CA,208.7,3,201.33499999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CA,212.35,4,201.33499999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CO,204.8,1,198.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CO,207.46,2,198.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CO,210.78,3,198.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CO,214.07,4,198.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CT,224.4,1,224.05
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CT,225.46,2,224.05
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CT,228.04,3,224.05
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,CT,230.33,4,224.05
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,DC,190.82,1,191.15
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,DC,192.55,2,191.15
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,DC,190.51,3,191.15
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,DC,190.92,4,191.15
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,DE,233.67,1,232.595
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,DE,234.03,2,232.595
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,DE,236.08,3,232.595
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,DE,237.85,4,232.595
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,FL,175.93,1,173.29
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,FL,175.9,2,173.29
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,FL,178.19,3,173.29
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,FL,181.27,4,173.29
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,GA,193.49,1,188.97500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,GA,195.7,2,188.97500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,GA,198.97,3,188.97500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,GA,201.83,4,188.97500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,HI,236.82,1,247.305
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,HI,230.38,2,247.305
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,HI,230.49,3,247.305
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,HI,229.79,4,247.305
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IA,162.65,1,159.35
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IA,164.49,2,159.35
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IA,166.92,3,159.35
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IA,168.33,4,159.35
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ID,184.48,1,181.75
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ID,184.75,2,181.75
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ID,187.7,3,181.75
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ID,190.0,4,181.75
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IL,213.95,1,210.04500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IL,215.49,2,210.04500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IL,217.69,3,210.04500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IL,219.7,4,210.04500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IN,185.34,1,181.015
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IN,187.25,2,181.015
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IN,189.98,3,181.015
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,IN,192.39,4,181.015
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,KS,152.83,1,150.15
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,KS,155.14,2,150.15
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,KS,156.97,3,150.15
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,KS,158.83,4,150.15
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,KY,192.6,1,186.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,KY,193.64,2,186.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,KY,195.87,3,186.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,KY,198.29,4,186.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,LA,140.65,1,136.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,LA,141.61,2,136.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,LA,143.57,3,136.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,LA,145.9,4,136.82
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MA,305.23,1,298.03
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MA,309.75,2,298.03
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MA,314.25,3,298.03
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MA,319.01,4,298.03
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MD,216.63,1,215.465
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MD,215.57,2,215.465
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MD,217.42,3,215.465
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MD,219.94,4,215.465
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ME,234.66,1,234.28
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ME,236.8,2,234.28
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ME,240.23,3,234.28
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ME,243.76,4,234.28
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MI,207.06,1,198.65
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MI,211.54,2,198.65
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MI,215.21,3,198.65
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MI,218.26,4,198.65
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MN,181.65,1,176.62
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MN,183.56,2,176.62
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MN,186.96,3,176.62
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MN,189.59,4,176.62
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MO,180.96,1,176.64999999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MO,182.64,2,176.64999999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MO,184.88,3,176.64999999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MO,186.74,4,176.64999999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MS,159.81,1,156.775
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MS,160.92,2,156.775
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MS,163.37,3,156.775
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MS,165.76,4,156.775
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MT,190.27,1,187.67000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MT,190.95,2,187.67000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MT,193.42,3,187.67000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,MT,196.92,4,187.67000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NC,206.32,1,200.985
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NC,208.92,2,200.985
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NC,211.76,3,200.985
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NC,214.79,4,200.985
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ND,145.46,1,144.36
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ND,145.88,2,144.36
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ND,148.3,3,144.36
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,ND,150.49,4,144.36
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NE,174.55,1,170.755
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NE,177.91,2,170.755
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NE,180.12,3,170.755
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NE,182.49,4,170.755
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NH,199.57,1,196.19
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NH,202.22,2,196.19
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NH,204.73,3,196.19
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NH,207.77,4,196.19
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NJ,240.07,1,238.63
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NJ,240.92,2,238.63
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NJ,243.67,3,238.63
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NJ,246.08,4,238.63
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NM,188.77,1,186.93
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NM,189.73,2,186.93
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NM,190.69,3,186.93
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NM,192.87,4,186.93
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NV,181.74,1,179.195
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NV,181.98,2,179.195
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NV,184.62,3,179.195
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NV,185.84,4,179.195
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NY,283.71,1,284.92999999999995
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NY,287.06,2,284.92999999999995
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NY,289.55,3,284.92999999999995
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,NY,292.46,4,284.92999999999995
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OH,192.27,1,187.23000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OH,193.78,2,187.23000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OH,196.48,3,187.23000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OH,198.9,4,187.23000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OK,127.49,1,125.48
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OK,128.11,2,125.48
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OK,129.83,3,125.48
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OK,131.67,4,125.48
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OR,221.28,1,212.505
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OR,223.86,2,212.505
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OR,228.49,3,212.505
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,OR,231.29,4,212.505
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,PA,215.72,1,214.035
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,PA,215.57,2,214.035
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,PA,217.7,3,214.035
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,PA,219.94,4,214.035
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,RI,239.5,1,238.945
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,RI,237.75,2,238.945
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,RI,242.98,3,238.945
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,RI,245.7,4,238.945
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,SC,199.04,1,194.185
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,SC,201.56,2,194.185
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,SC,204.85,3,194.185
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,SC,207.57,4,194.185
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,SD,176.83,1,173.45
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,SD,179.72,2,173.45
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,SD,181.51,3,173.45
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,SD,184.07,4,173.45
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,TN,191.06,1,185.925
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,TN,192.73,2,185.925
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,TN,195.17,3,185.925
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,TN,197.86,4,185.925
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,TX,136.84,1,135.685
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,TX,137.85,2,135.685
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,TX,139.14,3,135.685
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,TX,140.8,4,135.685
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,UT,218.07,1,208.95499999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,UT,219.3,2,208.95499999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,UT,223.61,3,208.95499999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,UT,227.53,4,208.95499999999998
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,VA,202.89,1,200.98000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,VA,203.18,2,200.98000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,VA,205.39,3,200.98000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,VA,207.43,4,200.98000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,VT,225.1,1,221.48000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,VT,222.4,2,221.48000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,VT,225.18,3,221.48000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,VT,225.34,4,221.48000000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WA,226.73,1,222.715
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WA,229.69,2,222.715
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WA,234.44,3,222.715
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WA,237.54,4,222.715
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WI,196.56,1,191.075
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WI,198.24,2,191.075
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WI,200.93,3,191.075
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WI,202.93,4,191.075
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WV,135.39,1,134.06
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WV,137.8,2,134.06
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WV,138.2,3,134.06
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WV,140.19,4,134.06
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WY,135.12,1,133.54500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WY,136.66,2,133.54500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WY,137.88,3,133.54500000000002
85.31716667,2.337689937,102.0816293,4.375,0.513215,201.135,824136,1997,34.40631164,WY,139.91,4,133.54500000000002
90.09883333,1.552279099,102.2285439,3.933333333,0.561555833,211.435,920044,1998,36.63803681,AK,162.76,1,160.285
90.09883333,1.552279099,102.2285439,3.933333333,0.561555833,211.435,920044,1998,36.63803681,AK,165.46,2,160.285
90.09883333,1.552279099,102.2285439,3.933333333,0.561555833,211.435,920044,1998,36.63803681,AK,167.02,3,160.285
90.09883333,1.552279099,102.2285439,3.933333333,0.561555833,211.435,920044,1998,36.63803681,AK,166.75,4,160.285
90.09883333,1.552279099,102.2285439,3.933333333,0.561555833,211.435,920044,1998,36.63803681,AL,197.87,1,190.7
90.09883333,1.552279099,102.2285439,3.933333333,0.561555833,211.435,920044,1998,36.63803681,AL,199.41,2,190.7
90.09883333,1.552279099,102.2285439,3.933333333,0.561555833,211.435,920044,1998,36.63803681,AL,201.59,3,190.7
90.09883333,1.552279099,102.2285439,3.933333333,0.561555833,211.435,920044,1998,36.63803681,AL,204.09,4,190.7
